 ,MI,MO,NE,SD,TX1,TX2,TX3
MI,-0.2498444480815775,0.8676052856533062,0.9002995961933372,0.8617414139191075,-0.03556714078305836,0.4756158096616465,0.3563520192564943
MO,0.8676052856533062,-0.6145085590069211,0.8453967265302609,0.8138731788358297,-0.09782168327840124,0.4696494441038432,0.24287510950813837
NE,0.9002995961933372,0.8453967265302609,-0.33013492926127586,0.7602957097637916,-0.13735149811292513,0.408739123107244,0.41705830483950923
SD,0.8617414139191075,0.8138731788358297,0.7602957097637916,-0.10866617971435462,0.1413139023446811,0.36745895010821056,0.3915522350514295
TX1,-0.03556714078305836,-0.09782168327840124,-0.13735149811292513,0.1413139023446811,0.31489279860894526,-0.084739438354987,0.07198010705445566
TX2,0.4756158096616465,0.4696494441038432,0.408739123107244,0.36745895010821056,-0.084739438354987,0.3634775983568032,0.41688244610446545
TX3,0.3563520192564943,0.24287510950813837,0.41705830483950923,0.3915522350514295,0.07198010705445566,0.41688244610446545,1.726909939689009
