 ,MI,MO,NE,SD,TX1,TX2,TX3
MI,0.11478262239182685,0.48399601460002073,0.04267723188586006,0.10803573184168533,0.05434832753163066,0.3331611045338555,0.11020929215047642
MO,0.48399601460002073,0.41659392425729697,0.26953897083929523,0.32632871028894,0.3172445011930853,0.5636035780429965,0.3621805767953745
NE,0.04267723188586006,0.26953897083929523,0.17703658010240042,-0.11654653342225679,0.05711533384488003,0.3554874996774529,0.27328846304774373
SD,0.10803573184168533,0.32632871028894,-0.11654653342225679,0.19486388479791367,0.0890282919101546,0.33631184994394026,0.2453433147638202
TX1,0.05434832753163066,0.3172445011930853,0.05711533384488003,0.0890282919101546,0.018863200975884772,0.6571664150252381,0.680320425729551
TX2,0.3331611045338555,0.5636035780429965,0.3554874996774529,0.33631184994394026,0.6571664150252381,0.12016198351942878,0.7093513143777279
TX3,0.11020929215047642,0.3621805767953745,0.27328846304774373,0.2453433147638202,0.680320425729551,0.7093513143777279,0.027764823600501934
