 ,MI,MO,NE,SD,TX1,TX2,TX3
MI,0.9060973147099186,0.04369189802106747,0.2513262715991835,-0.012420663076799775,-0.26518201371010336,0.14494642562763957,-0.10681592390751415
MO,0.04369189802106747,0.4685649959819491,-0.1629620548968821,0.15755262980428433,-0.14569755701915008,0.08364788092588389,-0.05457788743717942
NE,0.2513262715991835,-0.1629620548968821,0.47939592055693686,0.08270346471465458,-0.09974780913160547,0.09815954533367677,0.10345417453441719
SD,-0.012420663076799775,0.15755262980428433,0.08270346471465458,0.36356069019721504,-0.1299798789725468,-0.03834665273704708,-0.028213305092735952
TX1,-0.26518201371010336,-0.14569755701915008,-0.09974780913160547,-0.1299798789725468,0.6340832537744211,-0.013634385871217887,0.36187746189555864
TX2,0.14494642562763957,0.08364788092588389,0.09815954533367677,-0.03834665273704708,-0.013634385871217887,1.0830776680500913,0.003461835436058896
TX3,-0.10681592390751415,-0.05457788743717942,0.10345417453441719,-0.028213305092735952,0.36187746189555864,0.003461835436058896,1.5658855359985824
