 ,MI,MO,NE,SD,TX1,TX2,TX3
MI,0.27024648357485936,-0.05032984818002387,-0.13327430908678495,0.0363351939700277,-0.005458031710293745,0.061254997998690844,0.16904376950163025
MO,-0.05032984818002387,0.17452930907205577,-0.209391713538655,0.14864753005645226,-0.22965046042815587,-0.26519609742988487,0.009450290787631538
NE,-0.13327430908678495,-0.209391713538655,0.33850220542756443,0.20831993042429983,0.08286186826230166,-0.005903781937419071,0.2630764903754374
SD,0.0363351939700277,0.14864753005645226,0.20831993042429983,0.21568515755188256,0.13955298427655843,-0.24389006157303786,0.30834243204472134
TX1,-0.005458031710293745,-0.22965046042815587,0.08286186826230166,0.13955298427655843,0.3491949454086721,0.14209960946291722,0.10005341094150737
TX2,0.061254997998690844,-0.26519609742988487,-0.005903781937419071,-0.24389006157303786,0.14209960946291722,0.2645278085536975,-0.08305716549048806
TX3,0.16904376950163025,0.009450290787631538,0.2630764903754374,0.30834243204472134,0.10005341094150737,-0.08305716549048806,0.22740876953872108
