 ,MI,MO,NE,SD,TX1,TX2,TX3
MI,0.05971455945260534,0.04644637285841223,0.2122821427970821,0.4969164306600426,-0.1132390086397632,0.02428989935726524,8.810756133954018e-4
MO,0.04644637285841223,0.05687304952196375,0.03466767539251207,0.044609400986104754,-0.30867730964391005,-0.15241806394571963,-0.12422674176830047
NE,0.2122821427970821,0.03466767539251207,0.04099505868298559,0.46053063579280296,-0.010299629116858782,-0.2625617102289112,-0.2017799400196288
SD,0.4969164306600426,0.044609400986104754,0.46053063579280296,0.05050924141192532,0.2794484911776795,-0.3489117836490419,0.023205318840784403
TX1,-0.1132390086397632,-0.30867730964391005,-0.010299629116858782,0.2794484911776795,0.05480157683487092,0.11958612871425743,0.049772933931799546
TX2,0.02428989935726524,-0.15241806394571963,-0.2625617102289112,-0.3489117836490419,0.11958612871425743,0.09711419969712408,0.11941428050236264
TX3,8.810756133954018e-4,-0.12422674176830047,-0.2017799400196288,0.023205318840784403,0.049772933931799546,0.11941428050236264,0.04051177038955935
