 ,MI,MO,NE,SD,TX1,TX2,TX3
MI,0.10450160327358082,0.5478052315133775,0.4752265555825732,0.6558405228619734,0.15344171370202395,0.513420878850016,0.3504136208456328
MO,0.5478052315133775,0.2945318986130605,0.3376491740123559,0.44026412646307755,0.32875896952369194,0.6142721914126305,0.4495340791506393
NE,0.4752265555825732,0.3376491740123559,0.15591919546629385,0.5749208875415182,0.1257282317133666,0.5327242597095105,0.48516706747972954
SD,0.6558405228619734,0.44026412646307755,0.5749208875415182,0.20818561018231266,0.1219795125225729,0.5389270184628989,0.47872860272895756
TX1,0.15344171370202395,0.32875896952369194,0.1257282317133666,0.1219795125225729,0.023383554823489285,0.6449204868328656,0.6508941080889851
TX2,0.513420878850016,0.6142721914126305,0.5327242597095105,0.5389270184628989,0.6449204868328656,0.12572755510697103,0.7698774637891718
TX3,0.3504136208456328,0.4495340791506393,0.48516706747972954,0.47872860272895756,0.6508941080889851,0.7698774637891718,0.03499081630927151
