Estimate,SE,site,subpop,phe,bic,loglik
0.8114927785767172,0.013994066361419406,eight_sites,Gulf,GR50,8286.001927722562,-4132.13248125989
0.838257691553777,0.01182969158282934,eight_sites,Gulf,DYLN,-1534.1618925002458,777.9494288515148
0.007977200331661546,0.005412713117198925,eight_sites,Gulf,cgdd_12c_jan2gr,18914.29727941986,-9446.280157108538
0.004775533025646353,0.004838425936562501,eight_sites,Gulf,cgdd_8c_jan2gr,21632.57391179762,-10805.418473297417
0.5187178076425203,0.03852297037391425,eight_sites,Gulf,tave_10d,3471.2005423596574,-1724.7317885784369
0.6022752346038115,0.03631997222934831,eight_sites,Gulf,tave_18d,2923.6066876179566,-1450.9348612075864
0.3086868879406449,0.040203522281527,eight_sites,Gulf,tave_5d,4764.519747578143,-2371.39139118768
0.5789029720662,0.036946077291123494,eight_sites,Gulf,cgdd_12c_10d,2738.1045379168754,-1358.1837863570458
0.38121073607753236,0.04273687884190872,eight_sites,Gulf,cgdd_12c_5d,3880.070431160886,-1929.1667329790512
0.6289219180359727,0.03598356096169219,eight_sites,Gulf,cgdd_12c_18d,2225.664433623286,-1101.9637342102512
0.5968014638073945,0.03596741914517322,eight_sites,Gulf,tmax_18d,2984.1379923031645,-1481.2005135501904
0.6014646513975563,0.03686298157890541,eight_sites,Gulf,tmin_18d,2995.5141536421047,-1486.8885942196605
0.5232084963764098,0.037952499972914416,eight_sites,Gulf,tmax_10d,3573.918137063392,-1776.090585930304
0.5119878330228209,0.03966236149713848,eight_sites,Gulf,tmin_10d,3578.313134382442,-1778.2880845898292
0.3104953749505053,0.039454466584345975,eight_sites,Gulf,tmax_5d,4995.269253315934,-2486.7661440565753
0.295054977743308,0.041605021141542124,eight_sites,Gulf,tmin_5d,4770.525199749131,-2374.394117273174
0.8176226714456848,0.04257377465430504,eight_sites,Midwest,GR50,3498.727021083779,-1739.7262070060315
0.8842092987757738,0.035379214895044114,eight_sites,Midwest,DYLN,-687.5702024826221,353.42240477716916
0.7857892287431139,0.051401482901745045,eight_sites,Midwest,cgdd_12c_jan2gr,5610.525062724429,-2795.6252278263564
0.7717763590121255,0.050508002614059085,eight_sites,Midwest,cgdd_8c_jan2gr,6174.110710267049,-3077.418051597667
0.6300582797383854,0.0767764940875575,eight_sites,Midwest,tave_10d,1501.0664117648794,-740.8959023465816
0.7011305334766096,0.0634365796545438,eight_sites,Midwest,tave_18d,1274.6596856113101,-627.692539269797
0.5539861765787134,0.1004407660197799,eight_sites,Midwest,tave_5d,1878.3976526758884,-929.5615228020861
0.6888371308689519,0.07143307278083608,eight_sites,Midwest,cgdd_12c_10d,1052.830951645071,-516.7781722866774
0.6039577714379292,0.09091425329934841,eight_sites,Midwest,cgdd_12c_5d,1467.7495382298753,-724.2374655790795
0.6775522523071943,0.06481213272408345,eight_sites,Midwest,cgdd_12c_18d,835.6808480356688,-408.20312048197627
0.7075458034479154,0.06699668370335937,eight_sites,Midwest,tmax_18d,1381.3511469839248,-681.0382699561043
0.712828322588151,0.05972480038486709,eight_sites,Midwest,tmin_18d,1231.1398795771754,-605.9326362527296
0.6145939033229303,0.08051868224431123,eight_sites,Midwest,tmax_10d,1633.9266961846638,-807.3260445564738
0.6582320501237001,0.07408904704812572,eight_sites,Midwest,tmin_10d,1424.2790121039752,-702.5022025161295
0.4942261564221717,0.10117377118655103,eight_sites,Midwest,tmax_5d,2065.82556907612,-1023.2754810022019
