Effect,solution,std.error,z.ratio
manu_site_TX1,1.698476244724373,0.5115386072215186,3.3203285553554682
manu_site_TX2,-1.1986104693185635,0.5055698739407593,-2.3708107051074254
manu_site_TX3,-1.6802148898626799,0.5070061142572585,-3.3139933476426022
manu_site_OK,1.8062152811934356,0.5183891574639827,3.4842844515298914
manu_site_MO,0.6296665894292829,0.5086345121071348,1.237954905617287
manu_site_NE,0.1330185850961158,0.5209839503246386,0.2553218482320395
manu_site_MI,-1.6484085503857473,0.5058793066796088,-3.2585016398580278
manu_site_SD,0.2598572091905029,0.5252651122880584,0.49471629299452835
"vm(PLANT_ID, k_full)_J181.A",0.19407049801880308,0.7022975076259932,0.27633658942465567
"vm(PLANT_ID, k_full)_J250.C",-0.342464931053549,0.5476458097948598,-0.6253401832506149
"vm(PLANT_ID, k_full)_J251.C",-0.6633145901947387,0.5576752411435184,-1.189428077951974
"vm(PLANT_ID, k_full)_J352.A",0.022631316286039323,0.7092482605715662,0.03190887809552227
"vm(PLANT_ID, k_full)_J001.A",-0.16855913846711135,0.6586046948433797,-0.25593370315587527
"vm(PLANT_ID, k_full)_J208.B",0.004267254344920812,0.6408425020440314,0.006658819181483714
"vm(PLANT_ID, k_full)_J008.C",0.18522935455572398,0.6904880263047479,0.26825860478277536
"vm(PLANT_ID, k_full)_J344.C",0.024490781178416073,0.690470236362681,0.035469713086302944
"vm(PLANT_ID, k_full)_J004.B",-0.4814319975055826,0.53104743350789,-0.9065706133356726
"vm(PLANT_ID, k_full)_J301.A",-0.5531607410297227,0.4876722539001765,-1.1342879087456783
"vm(PLANT_ID, k_full)_J013.C",-0.23041172872226837,0.523137822595377,-0.4404417321216731
"vm(PLANT_ID, k_full)_J018.C",-1.1306137642742284,0.4900821402114488,-2.3069883015659753
"vm(PLANT_ID, k_full)_J384.C",0.021989375970641885,0.6807605532974025,0.03230118999129997
"vm(PLANT_ID, k_full)_J488.C",0.034302273905662595,0.6760608634210559,0.05073844051862957
"vm(PLANT_ID, k_full)_J022.C",-0.28115232864279666,0.5315592098363973,-0.5289200590265936
"vm(PLANT_ID, k_full)_J428.B",0.10209823449875467,0.6854565961956547,0.14894923335103782
"vm(PLANT_ID, k_full)_J065.A",-0.5245630536823587,0.5152683206217576,-1.0180386270387929
"vm(PLANT_ID, k_full)_J584.A",0.14582183306857707,0.7100347624739215,0.20537280817139272
"vm(PLANT_ID, k_full)_J311.A",-0.2091858578661787,0.5661903847077729,-0.3694620458348926
"vm(PLANT_ID, k_full)_J016.B",-0.719937335346778,0.5135347765135554,-1.4019251826225139
"vm(PLANT_ID, k_full)_J352.B",0.007814992427760788,0.6820827757568712,0.011457542552791931
"vm(PLANT_ID, k_full)_J001.B",-0.09733126418536546,0.5010610488467269,-0.19425031023542766
"vm(PLANT_ID, k_full)_J208.C",-0.07937403646740925,0.6647318290967374,-0.1194076061849869
"vm(PLANT_ID, k_full)_J008.D",-0.8106881321048987,0.5166230655225758,-1.5692062283066466
"vm(PLANT_ID, k_full)_J005.B",-0.6014513050494993,0.518891624059864,-1.1591077542236652
"vm(PLANT_ID, k_full)_J065.B",0.18272599405682935,0.5180609922367764,0.3527113540587044
"vm(PLANT_ID, k_full)_J584.B",0.10884646915370955,0.7065657459512823,0.15405002263046944
"vm(PLANT_ID, k_full)_J020.B",-1.018193697414375,0.4967955292570084,-2.0495226656672076
"vm(PLANT_ID, k_full)_J386.B",0.036644916994915115,0.6758757325700967,0.054218423933595786
"vm(PLANT_ID, k_full)_J525.B",0.07818529939382828,0.675196812490625,0.11579630997578778
"vm(PLANT_ID, k_full)_J022.D",-0.21295176053667753,0.5228927006787519,-0.40725709167531116
"vm(PLANT_ID, k_full)_J430.A",0.1117138284197059,0.6782608791010508,0.1647062831749466
"vm(PLANT_ID, k_full)_J348.A",0.0261465422145446,0.6878416886507224,0.03801244188300645
"vm(PLANT_ID, k_full)_J005.D",-0.46367223182563766,0.5057878302563791,-0.9167326773967783
"vm(PLANT_ID, k_full)_J316.A",0.4074850471190298,0.5476169076746631,0.7441060372831201
"vm(PLANT_ID, k_full)_J016.C",-0.08523023328235586,0.5049225391244555,-0.168798630835824
"vm(PLANT_ID, k_full)_J352.C",0.025521584998157643,0.7047335602286802,0.036214516291626725
"vm(PLANT_ID, k_full)_J003.B",0.0035705534405263083,0.6651687762926564,0.005367890929016429
"vm(PLANT_ID, k_full)_J258.A",0.03785749119668172,0.7082932200637589,0.05344889676238024
"vm(PLANT_ID, k_full)_J009.C",-0.1310814222101704,0.550417786319022,-0.23814895787941642
"vm(PLANT_ID, k_full)_J023.B",-1.1097378216874705,0.510253974097691,-2.174873451304085
"vm(PLANT_ID, k_full)_J430.B",0.09990781435669784,0.6816362987311742,0.14657056049196668
"vm(PLANT_ID, k_full)_J073.A",-0.5752795329881947,0.5461518446612933,-1.0533325825255895
"vm(PLANT_ID, k_full)_J585.A",0.13625625251153745,0.677791188018017,0.20102983768492944
"vm(PLANT_ID, k_full)_J020.C",-1.0477835850887245,0.5059896577667579,-2.0707608722937834
"vm(PLANT_ID, k_full)_J394.B",0.03607911529376956,0.7068549567148649,0.051041751848849744
"vm(PLANT_ID, k_full)_J538.C",0.10334589343593137,0.6792102443846523,0.15215596980513774
"vm(PLANT_ID, k_full)_J348.C",0.01664777962551165,0.6840262669176709,0.024337924478440198
"vm(PLANT_ID, k_full)_J006.B",0.08123069919036043,0.6626653467560922,0.12258178217407086
"vm(PLANT_ID, k_full)_J320.A",-0.25104611075134436,0.5591737915056867,-0.4489590080310323
"vm(PLANT_ID, k_full)_J016.D",-0.01285061749794423,0.4942972231646962,-0.025997753771848518
"vm(PLANT_ID, k_full)_J353.C",0.04241933113000807,0.6910126464794296,0.0613871994183117
"vm(PLANT_ID, k_full)_J003.D",-0.2842142960468693,0.5079761263680013,-0.5595032547670782
"vm(PLANT_ID, k_full)_J030.C",-0.8412056614514545,0.5132520542548645,-1.6389718355296414
"vm(PLANT_ID, k_full)_J086.A",-0.3462371374719706,0.5047120899644701,-0.6860092008026684
"vm(PLANT_ID, k_full)_J585.C",0.15972994120614514,0.6768599907151855,0.2359866787773508
"vm(PLANT_ID, k_full)_J396.A",0.030833275975801346,0.6992344322180417,0.04409576324494648
"vm(PLANT_ID, k_full)_J354.C",0.021256022706931776,0.7011231977543797,0.030317100867597126
"vm(PLANT_ID, k_full)_J003.E",-0.7733138883141697,0.5010163724838933,-1.5434902545805131
"vm(PLANT_ID, k_full)_J296.A",-1.0084085265055838,0.5251496655550807,-1.9202307316328588
"vm(PLANT_ID, k_full)_J350.B",-0.025844092201069934,0.6989377640844477,-0.03697624241970044
"vm(PLANT_ID, k_full)_J006.C",0.058261266336321595,0.6754660312542183,0.08625343635436553
"vm(PLANT_ID, k_full)_J336.A",0.2764397705228777,0.5738898220307518,0.4816948478798161
"vm(PLANT_ID, k_full)_J016.E",-0.21638204755336116,0.5011117059867738,-0.43180401688535347
"vm(PLANT_ID, k_full)_J021.C",-0.09351295259590418,0.6755629731736765,-0.13842225863356114
"vm(PLANT_ID, k_full)_J026.B",-0.17825087518713742,0.6621813533448093,-0.26918739751090376
"vm(PLANT_ID, k_full)_J458.C",0.6686228067135751,0.5794424038889242,1.1539072774552175
"vm(PLANT_ID, k_full)_J586.A",0.06804276320911291,0.6949277287263206,0.09791343818417383
"vm(PLANT_ID, k_full)_J018.B",-0.7536413751820437,0.5172482712678755,-1.4570205780189907
"vm(PLANT_ID, k_full)_J003.F",0.05694034593261555,0.5438569906848539,0.1046972768722035
"vm(PLANT_ID, k_full)_J299.A",-0.6321756367505849,0.5074763932760978,-1.2457242250609342
"vm(PLANT_ID, k_full)_J013.B",0.4927366308536818,0.5070897069469067,0.9716951933817743
"vm(PLANT_ID, k_full)_J350.C",0.04494476901610384,0.6925305425168025,0.06489933115839923
"vm(PLANT_ID, k_full)_J008.B",-0.2060483878317746,0.5059723409051153,-0.4072325128744828
"vm(PLANT_ID, k_full)_J204.A",0.11652276515340293,0.7115780347968723,0.1637526166566758
"vm(PLANT_ID, k_full)_J461.C",0.8096099868573379,0.567153156885205,1.4274979818567908
"vm(PLANT_ID, k_full)_J022.B",-0.16439762886361056,0.5450761226311427,-0.301604898908514
"vm(PLANT_ID, k_full)_J425.A",0.08038075038024568,0.6769770348517126,0.11873482591304234
"vm(PLANT_ID, k_full)_J045.C",0.01368958295986262,0.7020965582597182,0.01949814850794155
"vm(PLANT_ID, k_full)_J026.C",-0.2572138860014408,0.6665014972829674,-0.3859164413733328
"vm(PLANT_ID, k_full)_J587.A",-0.1735479026575814,0.48749654659498465,-0.35599821961767897
"vm(PLANT_ID, k_full)_J537.C",0.11662664309992317,0.6878623146018383,0.16954940054745002
"vm(PLANT_ID, k_full)_J596.C",0.12597007176516808,0.6822243403018685,0.18464611173126605
"vm(PLANT_ID, k_full)_J601.A",0.12800026396426195,0.6811523208883824,0.1879172397112581
"vm(PLANT_ID, k_full)_J597.A",0.12463120990780831,0.6773992942722271,0.1839848534854284
"vm(PLANT_ID, k_full)_J601.B",0.11419447685295823,0.6900968485665967,0.1654760155623839
"vm(PLANT_ID, k_full)_J597.B",0.1274359072690269,0.6712259851764089,0.18985544374527563
"vm(PLANT_ID, k_full)_J602.A",0.128969467808434,0.6993809609671637,0.18440517401286416
"vm(PLANT_ID, k_full)_J597.C",0.12309088360455142,0.6933313085219308,0.17753544675050242
"vm(PLANT_ID, k_full)_J602.B",0.15753580450942564,0.6844019452536446,0.2301802407224919
"vm(PLANT_ID, k_full)_J598.A",0.14579184477867424,0.6825317756615542,0.21360447964105891
"vm(PLANT_ID, k_full)_J598.B",0.11548559274662351,0.7024843532167926,0.16439596443365007
"vm(PLANT_ID, k_full)_J599.B",0.12420185191070601,0.6823444237221825,0.18202222747448576
"vm(PLANT_ID, k_full)_J599.C",0.12569947506776383,0.6811658442745449,0.18453578687821065
"vm(PLANT_ID, k_full)_J600.A",0.11760527161017859,0.6808053918952127,0.17274433048009702
"vm(PLANT_ID, k_full)_J600.B",0.1327036745656525,0.6784144739381647,0.19560855445095945
"vm(PLANT_ID, k_full)_J646.A",0.10315716279586182,0.6893994334387035,0.1496333733280241
"vm(PLANT_ID, k_full)_J646.B",0.0908559741798733,0.7212964242285179,0.12596204712514797
"vm(PLANT_ID, k_full)_J646.C",0.0830816131431415,0.7012002546512826,0.11848485877184861
"vm(PLANT_ID, k_full)_J647.B",0.10446170725708889,0.6923444918162103,0.1508811126424319
"vm(PLANT_ID, k_full)_J647.C",0.11632518298766774,0.6920021923410052,0.16809944285602052
"vm(PLANT_ID, k_full)_J649.A",0.11511197806036615,0.6760857205382107,0.170262400999579
"vm(PLANT_ID, k_full)_J649.B",0.11003574300988406,0.6705282493790707,0.16410306815824754
"vm(PLANT_ID, k_full)_J649.C",0.09883596475102144,0.6686747100694659,0.14780873758595384
"vm(PLANT_ID, k_full)_J650.A",0.4058636764110417,0.5686773669817999,0.7136976077756072
"vm(PLANT_ID, k_full)_J650.B",0.9604620356311396,0.5905351917170268,1.626426416414781
"vm(PLANT_ID, k_full)_J650.C",0.5261370081705459,0.5469153307129475,0.9620081548723174
"vm(PLANT_ID, k_full)_J651.A",-0.8278862407915052,0.5383373943637553,-1.5378575767896618
"vm(PLANT_ID, k_full)_J651.C",-0.797980996477961,0.5411358139886534,-1.4746408865385006
"vm(PLANT_ID, k_full)_J652.B",-0.795025695509176,0.5283518517570958,-1.5047277545545175
"vm(PLANT_ID, k_full)_J209.A",0.02190532769583482,0.6723427158048825,0.032580597931534463
"vm(PLANT_ID, k_full)_J210.A",-0.007797621264151224,0.5846215249014953,-0.013337896283351984
"vm(PLANT_ID, k_full)_J211.A",-0.24174908347694374,0.544632276876919,-0.4438757924212715
"vm(PLANT_ID, k_full)_J215.A",-0.2769901701145161,0.5680783754502041,-0.487591469918214
"vm(PLANT_ID, k_full)_J216.A",-0.6265792919257365,0.5593973428368856,-1.1200970114519124
"vm(PLANT_ID, k_full)_J218.A",0.2146156420879058,0.5199869697305525,0.41273273097423113
"vm(PLANT_ID, k_full)_J219.A",0.12738389351462961,0.5855209280205307,0.21755651663088468
"vm(PLANT_ID, k_full)_J220.A",-0.012800820289888689,0.6080843922511265,-0.021051058788896213
"vm(PLANT_ID, k_full)_J222.A",0.24441081969989314,0.5441285507047423,0.4491784512746815
"vm(PLANT_ID, k_full)_J224.A",-0.4922421001330554,0.5865291538461281,-0.8392457508807681
"vm(PLANT_ID, k_full)_J225.A",-0.7516677238099794,0.5642665679437949,-1.3321145829161563
"vm(PLANT_ID, k_full)_J226.A",-0.06532038389188685,0.5456886730856512,-0.11970265668613976
"vm(PLANT_ID, k_full)_J228.A",-0.2919790196454608,0.5914245818502345,-0.49368766298489464
"vm(PLANT_ID, k_full)_J229.A",-0.11757992075584134,0.5016539088316533,-0.23438454018963742
"vm(PLANT_ID, k_full)_J230.A",-0.4431032529572703,0.5348008818722373,-0.8285387477411204
"vm(PLANT_ID, k_full)_J231.A",-0.4246525475356267,0.5668763930204469,-0.7491095991367376
"vm(PLANT_ID, k_full)_J234.A",-0.46009032211434014,0.5391239547661764,-0.8534035967922926
"vm(PLANT_ID, k_full)_J235.A",0.006830764745380154,0.5204040636746556,0.01312588663729303
"vm(PLANT_ID, k_full)_J237.A",-0.45154944576017275,0.5776320975191256,-0.7817249901789293
"vm(PLANT_ID, k_full)_J238.A",-0.04469414688326983,0.5799808558785087,-0.07706141751104992
"vm(PLANT_ID, k_full)_J240.A",0.1707769009387861,0.6121856677703277,0.27896259244483995
"vm(PLANT_ID, k_full)_J246.A",-0.7284921088898723,0.5376316922886624,-1.3550021684710025
"vm(PLANT_ID, k_full)_J206.A",-0.5207813088381634,0.43072355131473417,-1.209084823080926
"vm(PLANT_ID, k_full)_J171.A",0.1139083046797096,0.675536598944298,0.16861899837510064
"vm(PLANT_ID, k_full)_J172.A",0.10774177988577353,0.6798624292693142,0.15847585518377533
"vm(PLANT_ID, k_full)_J186.A",0.24421471781347104,0.6978699933174284,0.3499429981973579
"vm(PLANT_ID, k_full)_J189.A",0.39284536369850853,0.5653167572219511,0.6949119386253609
"vm(PLANT_ID, k_full)_J193.A",0.12335204693380386,0.7095909603644522,0.1738354260748321
"vm(PLANT_ID, k_full)_J205.A",0.11969468319241035,0.7210323371659093,0.16600459788375432
"vm(PLANT_ID, k_full)_J208.A",0.11903825676588063,0.6833899705584794,0.17418788962998724
"vm(PLANT_ID, k_full)_J250.A",-0.7715460704113511,0.5624200109373342,-1.3718325369068671
"vm(PLANT_ID, k_full)_J251.A",-0.25059798829696256,0.5172321457375304,-0.4844980930944083
"vm(PLANT_ID, k_full)_J270.A",-0.23107909439247326,0.5140020229517259,-0.4495684531852042
"vm(PLANT_ID, k_full)_J273.A",-0.3044378636544225,0.5336083910314193,-0.5705267547722969
