PLANT_ID,GR50_G_BLUP,tmin_10d_G_BLUP,cgdd_12c_10d_G_BLUP,FL50_G_BLUP,dyln_fl50_G_BLUP,dyln_change_sec_G_BLUP,cgdd_12c_gr2fl_G_BLUP
J466.A,2.8077664432910208,0.7771608080205789,0.5532977241258127,9.353618787319157,-0.360203467511937,-7.198612453037772,70.06904042594441
J477.A,0.5196010728343928,0.22923164089882805,0.016057352436169632,-5.629721853177274,-0.03503988268559553,6.47075510970167,-111.14120976659207
J483.A,3.0440208568369314,0.3418931335558388,0.6817712716786217,2.2870280665485656,0.02146893174970557,-8.063184271740568,13.86323643853107
J484.A,-4.496326266817644,-0.636434800692406,-0.49203494712478263,6.1235945617073915,-0.19543170506932903,-7.253331088640773,104.937824712306
J496.A,-0.6023252906372383,0.17948263754948166,0.22308218431587032,2.057749846208707,0.024144725835724506,-8.422449659702071,24.448122843524807
J497.A,-4.011480770756606,-0.6834454920435258,-0.4568954188802506,5.723883745799939,-0.10552224003297217,-10.177645150434136,134.84084671290694
J498.A,0.6491973638588898,0.8069090607110122,0.41339035242119027,15.349039609820927,-0.4467630646661248,-14.10218394687459,229.39450689849002
J500.A,0.8567207668161412,-0.02798693495398344,-0.13446903503206994,11.168075964346821,-0.23844246443977382,-15.795587812720594,156.8675592883676
J501.A,0.7435449075043056,0.19418066280523155,-0.016050613550449594,-7.681356455127812,-0.6504626881138804,14.248010583333082,-63.71146044235057
J502.A,1.0170511028370175,0.472557615780884,0.3942036465985665,13.788668191985327,-0.24120278314934832,-17.106956030637406,214.80182255774528
J503.A,2.612736673710987,1.176011013755697,0.9633964453116006,9.665282151115006,-0.45921783179175824,-5.303039694710457,49.755092188564824
J504.A,2.7356158678011315,0.4919775951036441,0.700079344222599,0.08436704784760224,0.036742939885448946,-6.436067053307673,-29.6731456689322
J514.A,-2.4965637449248184,-0.6296298368712304,-0.6750209443219714,-1.2770721804258907,0.08015309155718191,-3.7826301359125654,-16.171842881295788
J535.A,0.311543107584631,0.6110030292294351,0.37213056981083326,13.117490277929788,-0.42061967067028666,-11.451872978139509,113.36070760613809
J018.A,-1.2097596924006346,-0.5179708374915084,-0.5497122295805593,-12.564182309731768,0.36913398389667124,9.122979042677256,-216.20632893178663
J022.A,-2.4997556381869575,-0.09234555846797804,0.13675138918533422,35.42440594460091,-1.1778236005875136,-16.666692313786946,457.80595168704804
J305.A,-1.59202195801733,-0.09287315697712425,-0.08491844238450522,19.867854268456107,-0.6708900669149481,-11.540648747592657,299.8633814274031
