Effect,solution,std.error,z.ratio
"vm(PLANT_ID, k_use)_J352.A",1.5976476607640064e-6,0.0015868241566558451,0.001006820859175078
"vm(PLANT_ID, k_use)_J344.C",2.6417497437329346e-7,0.0015335423908691284,1.7226453989548568e-4
"vm(PLANT_ID, k_use)_J384.C",-3.119304693528364e-7,0.001499976321825474,-2.0795692892886232e-4
"vm(PLANT_ID, k_use)_J488.C",2.8787504200141315e-5,0.0015140126619841887,0.019014044547298475
"vm(PLANT_ID, k_use)_J352.B",1.9235102308644326e-6,0.0014990466838893037,0.0012831556558824777
"vm(PLANT_ID, k_use)_J386.B",6.78246159199613e-7,0.0014714012930641487,4.609525371472156e-4
"vm(PLANT_ID, k_use)_J348.A",2.492403504884835e-7,0.001508674177783622,1.6520488927214224e-4
"vm(PLANT_ID, k_use)_J352.C",3.267532424035008e-7,0.0015845973268512367,2.0620585234281205e-4
"vm(PLANT_ID, k_use)_J258.A",7.910762106953708e-7,0.0015888195737657287,4.979018535253865e-4
"vm(PLANT_ID, k_use)_J394.B",-1.2580924959069986e-5,0.0015722824314565616,-0.008001695310819585
"vm(PLANT_ID, k_use)_J348.C",5.127437275213029e-7,0.001505787270117027,3.405153820177092e-4
"vm(PLANT_ID, k_use)_J353.C",2.7073461170427766e-6,0.0015024847434489468,0.001801912551090586
"vm(PLANT_ID, k_use)_J396.A",2.1343429763933084e-6,0.0015390750210131222,0.0013867699412003587
"vm(PLANT_ID, k_use)_J354.C",3.6000678374071905e-6,0.0015700750008200142,0.0022929273031714777
"vm(PLANT_ID, k_use)_J350.B",1.0220584500810504e-6,0.0016218623094946835,6.301758442117621e-4
"vm(PLANT_ID, k_use)_J350.C",3.1478731019064914e-6,0.001506373707952483,0.0020897026317494567
"vm(PLANT_ID, k_use)_J045.C",-5.63170585749853e-7,0.0015505786906548418,-3.632002613888717e-4
"vm(PLANT_ID, k_use)_J359.A",-1.3124669548860965e-5,0.0014921333414973515,-0.00879590930907716
"vm(PLANT_ID, k_use)_J390.A",1.163998474360625e-6,0.001524349052133826,7.636036331253841e-4
"vm(PLANT_ID, k_use)_J395.A",-1.3742849267181648e-5,0.0015213563189993016,-0.009033287662827894
"vm(PLANT_ID, k_use)_J403.A",2.5320222644752464e-6,0.0015594383572780169,0.0016236757629168905
"vm(PLANT_ID, k_use)_J407.A",-1.7524548378467063e-6,0.0016154079649086273,-0.0010848373141120614
"vm(PLANT_ID, k_use)_J490.A",1.670036170086708e-6,0.0014769648863511473,0.0011307216478331755
"vm(PLANT_ID, k_use)_J530.A",-3.2532613734640646e-6,0.0015161366873240533,-0.002145757305831044
"vm(PLANT_ID, k_use)_J536.A",-1.3614578280531603e-5,0.0015122144242809567,-0.009003073943700281
"vm(PLANT_ID, k_use)_J539.A",-4.653928916818912e-6,0.0015124989136797355,-0.003076980006217948
"vm(PLANT_ID, k_use)_J374.B",3.154055251780874e-5,0.0015455133386351341,0.02040781643829918
"vm(PLANT_ID, k_use)_J355.C",3.4003663558911864e-5,0.0015299110797944828,0.02222590842565809
"vm(PLANT_ID, k_use)_J384.B",1.5951552000271723e-6,0.0015346701000806835,0.001039412444370493
"vm(PLANT_ID, k_use)_J400.A",-1.41020002783641e-6,0.001599781063349999,-8.814956372113821e-4
"vm(PLANT_ID, k_use)_J257.A",1.6711978183155671e-6,0.001513813621712104,0.0011039653721872733
"vm(PLANT_ID, k_use)_J385.A",-1.3693789446789514e-5,0.0015120081325013096,-0.009056690339446737
"vm(PLANT_ID, k_use)_J376.C",5.365291018725352e-7,0.001573774380968268,3.409186909895143e-4
"vm(PLANT_ID, k_use)_J358.A",1.3669015204392768e-6,0.001477813591112386,9.249485379345964e-4
"vm(PLANT_ID, k_use)_J422.A",-1.482665251956124e-6,0.0012820414020058104,-0.0011564878089244458
"vm(PLANT_ID, k_use)_J024.A",-3.0227475141409413e-6,0.0015240329384299542,-0.001983387260156562
"vm(PLANT_ID, k_use)_J029.A",-4.162424626513203e-6,0.001608996889923597,-0.0025869687210587806
"vm(PLANT_ID, k_use)_J036.A",-2.3773040927870276e-6,0.0015884653252646686,-0.001496604335628745
"vm(PLANT_ID, k_use)_J037.A",-2.665134058193268e-6,0.0015434409868618417,-0.0017267482727746381
"vm(PLANT_ID, k_use)_J379.A",3.3883595068296695e-6,0.001542072636547051,0.0021972762025119336
"vm(PLANT_ID, k_use)_J365.B",7.366797121215117e-7,0.0015145154751383932,4.8641279948241894e-4
"vm(PLANT_ID, k_use)_J351.B",1.1269290055648279e-6,0.0015537608971773653,7.252911356001169e-4
"vm(PLANT_ID, k_use)_J415.B",2.6450246750195566e-6,0.0015010125452400449,0.0017621602720159538
"vm(PLANT_ID, k_use)_J264.A",1.5421246902707302e-6,0.0015486605194466193,9.95779688902882e-4
"vm(PLANT_ID, k_use)_J387.C",-1.2940923600531919e-5,0.001506768340166873,-0.008588529009773808
"vm(PLANT_ID, k_use)_J353.B",2.087335578252546e-6,0.0015546267855944993,0.001342660243342157
"vm(PLANT_ID, k_use)_J489.B",2.080945729687085e-6,0.0014829254995390284,0.001403270582597678
"vm(PLANT_ID, k_use)_J381.A",-1.0138806246865117e-6,0.0015790049523779638,-6.421009783152478e-4
"vm(PLANT_ID, k_use)_J371.A",-1.164228060984912e-5,0.0015475980812733236,-0.007522806309161454
