Effect,solution,std.error,z.ratio
"vm(PLANT_ID, k_use)_J352.A",0.538572268299292,1.9075786714327103,0.2823329262193892
"vm(PLANT_ID, k_use)_J344.C",-0.3477976870389353,1.885986932845775,-0.18441150412115617
"vm(PLANT_ID, k_use)_J384.C",0.5594156596114295,1.7825834030913223,0.3138229934382321
"vm(PLANT_ID, k_use)_J488.C",-0.6894152744178977,0.6347435671044955,-1.0861319596554522
"vm(PLANT_ID, k_use)_J352.B",1.190553587287614,0.6347447222573841,1.8756415698165565
"vm(PLANT_ID, k_use)_J386.B",0.7083945844367541,1.65810864548391,0.4272304992596025
"vm(PLANT_ID, k_use)_J348.A",0.5115326625043612,1.7475017358056222,0.2927222628872169
"vm(PLANT_ID, k_use)_J352.C",0.6678279687983915,1.9356296597974008,0.3450184622962907
"vm(PLANT_ID, k_use)_J258.A",-0.017763156378230716,1.960306176952359,-0.00906141937778652
"vm(PLANT_ID, k_use)_J394.B",-0.12940401382872993,0.6347451417221659,-0.2038676711689923
"vm(PLANT_ID, k_use)_J348.C",1.1905594147239271,0.6347447517721626,1.8756506633571512
"vm(PLANT_ID, k_use)_J353.C",1.1905524212751246,0.634744815677053,1.8756394567873977
"vm(PLANT_ID, k_use)_J396.A",-3.589338564552731,0.6347444866278622,-5.65477706410877
"vm(PLANT_ID, k_use)_J354.C",1.1905437334959519,0.6347451397749494,1.875624812059313
"vm(PLANT_ID, k_use)_J350.B",1.1905565520744243,0.6347453395135798,1.8756444166833515
"vm(PLANT_ID, k_use)_J350.C",1.1905620635765615,0.6347452432278642,1.8756533842179062
"vm(PLANT_ID, k_use)_J045.C",1.1905468225721632,0.6347442958652421,1.875632172399891
"vm(PLANT_ID, k_use)_J359.A",-0.1294185174197833,0.6347440949326519,-0.20389085688700256
"vm(PLANT_ID, k_use)_J390.A",1.1905409487059317,0.6347452752044882,1.8756200246191508
"vm(PLANT_ID, k_use)_J395.A",-0.12945214009118042,0.634744298360831,-0.20394376196127906
"vm(PLANT_ID, k_use)_J403.A",0.37131542422588504,1.8642352831225355,0.1991784125037819
"vm(PLANT_ID, k_use)_J407.A",0.007256653898935319,1.9897198697762466,0.0036470731428898903
"vm(PLANT_ID, k_use)_J490.A",0.03933436265571913,1.8064965342367338,0.021773837873615608
"vm(PLANT_ID, k_use)_J530.A",-3.5893346092304403,0.6347444895677745,-5.6547708065564715
"vm(PLANT_ID, k_use)_J536.A",-0.12946380013527065,0.6347443588507624,-0.20396211219532784
"vm(PLANT_ID, k_use)_J539.A",-1.03395747951678,1.666703061277799,-0.6203609410329417
"vm(PLANT_ID, k_use)_J374.B",-0.6894235341886572,0.6347450445948126,-1.0861424442135637
"vm(PLANT_ID, k_use)_J355.C",-0.6894229760308792,0.6347447292464737,-1.0861421044792539
"vm(PLANT_ID, k_use)_J384.B",1.1905467413700694,0.6347442101403701,1.87563229778305
"vm(PLANT_ID, k_use)_J400.A",0.05917650858966778,1.9772069933871295,0.029929344164564792
"vm(PLANT_ID, k_use)_J257.A",1.1905506525709408,0.6347441794108823,1.875638550440766
"vm(PLANT_ID, k_use)_J385.A",-0.12941504539354984,0.6347447238994,-0.20388518489530713
"vm(PLANT_ID, k_use)_J376.C",1.1905544304830784,0.6347450858265185,1.8756418238871844
"vm(PLANT_ID, k_use)_J358.A",-0.07124860906184204,1.8129636394920234,-0.03929952455185768
"vm(PLANT_ID, k_use)_J422.A",1.1905326885555412,0.6347428536857685,1.8756141666541994
"vm(PLANT_ID, k_use)_J024.A",0.05869255080656313,1.8627582342601006,0.03150841033854089
"vm(PLANT_ID, k_use)_J029.A",-0.9587846221087171,1.8457161234847876,-0.519464835306576
"vm(PLANT_ID, k_use)_J036.A",-0.09599768380830594,1.9423410127428022,-0.0494237022121808
"vm(PLANT_ID, k_use)_J037.A",-0.059639546147088086,1.888854129368293,-0.0315744584083017
"vm(PLANT_ID, k_use)_J379.A",1.1905537871327474,0.6347450846746199,1.875640813733979
"vm(PLANT_ID, k_use)_J365.B",1.1905498675647377,0.6347442926325636,1.8756369791479401
"vm(PLANT_ID, k_use)_J351.B",0.6434573064728799,1.868749816694337,0.3443250138272133
"vm(PLANT_ID, k_use)_J415.B",1.190549811023857,0.634744715587965,1.8756356402605872
"vm(PLANT_ID, k_use)_J264.A",0.0072936360803871475,1.9101919462962695,0.003818273914581728
"vm(PLANT_ID, k_use)_J387.C",-0.12941586496369625,0.634744446943999,-0.20388656503695904
"vm(PLANT_ID, k_use)_J353.B",0.7085274101307292,1.879578429704966,0.37696081149534444
"vm(PLANT_ID, k_use)_J489.B",-3.589330581342233,0.6347440603533889,-5.654768284627823
"vm(PLANT_ID, k_use)_J381.A",0.12393740025444272,1.9255519315957765,0.06436461059335397
"vm(PLANT_ID, k_use)_J371.A",-0.12942862537652214,0.6347449897948115,-0.20390649387931584
"vm(PLANT_ID, k_use)_J393.A",1.190548345058574,0.6347450785756933,1.8756322581185658
"vm(PLANT_ID, k_use)_J374.A",-4.3493274386973635,0.6347450431327583,-6.852085708667271
"vm(PLANT_ID, k_use)_J355.A",-0.8149789016360762,1.814998419475787,-0.4490245792453421
"vm(PLANT_ID, k_use)_J489.C",0.051944323539269956,1.847508459340825,0.0281158785913236
"vm(PLANT_ID, k_use)_J384.A",0.3490674281519035,1.8442945804624582,0.1892688032864981
"vm(PLANT_ID, k_use)_J470.A",-0.1333958217470357,1.8357363661626298,-0.07266611056242377
"vm(PLANT_ID, k_use)_J029.B",-1.0753573398663765,1.8560923016240731,-0.579366305719518
