"","MI","NE","OK","TX1","TX2","TX3"
"MI",0.999931804547672,0.0212324586552058,0.560487067530917,-0.0716104297317594,0.28109111944795,0.348781073487952
"NE",0.0212324586552058,0.999931804547672,0.271519646160478,-0.362659704306022,-0.00130647881938956,0.00538937665025818
"OK",0.560487067530917,0.271519646160478,0.984854898601625,0.338911859887094,0.551881729969142,0.32910020331676
"TX1",-0.0716104297317594,-0.362659704306022,0.338911859887094,0.999931804547672,0.587621303321277,0.379347445049106
"TX2",0.28109111944795,-0.00130647881938956,0.551881729969142,0.587621303321277,0.999931804547672,0.396164044662456
"TX3",0.348781073487952,0.00538937665025818,0.32910020331676,0.379347445049106,0.396164044662456,0.951104197391834
