"","MI","NE","OK","TX1","TX2","TX3"
"MI",0.212319377977358,0.165413851952839,-0.148613650328033,-0.122119728423242,-0.00645586658018806,0.161976889895674
"NE",0.165413851952839,0.479958384783114,-0.0184501545642689,-0.261863434170857,0.0412576899010791,0.14402502958419
"OK",-0.148613650328033,-0.0184501545642689,0.239049478040318,-0.0687624700741255,-0.141031390848149,-0.0777770314119886
"TX1",-0.122119728423242,-0.261863434170857,-0.0687624700741255,0.275859646287196,0.15713489737461,-0.155564841353403
"TX2",-0.00645586658018806,0.0412576899010791,-0.141031390848149,0.15713489737461,0.254236469059288,-0.0690335022305291
"TX3",0.161976889895674,0.14402502958419,-0.0777770314119886,-0.155564841353403,-0.0690335022305291,0.162556567564738
