"","MI","NE","OK","TX1","TX2","TX3"
"MI",0.60543927101962,-0.186938116717692,-0.0725372566388098,-0.00052640626533781,-0.0213229387872152,0.150458869097237
"NE",-0.186938116717692,0.56016208838938,0.196994117418956,0.148811362421023,-0.0137579424652613,0.272147009419618
"OK",-0.0725372566388098,0.196994117418956,0.770361889970411,0.531717538070881,-0.021977036178364,-0.18330841954613
"TX1",-0.00052640626533781,0.148811362421023,0.531717538070881,1.00229187165886,0.0957491707619126,0.18399050586197
"TX2",-0.0213229387872152,-0.0137579424652613,-0.021977036178364,0.0957491707619126,0.738261739432648,-0.0873558380015721
"TX3",0.150458869097237,0.272147009419618,-0.18330841954613,0.18399050586197,-0.0873558380015721,0.493895363652712
