"","MI","NE","OK","TX1","TX2","TX3"
"MI",0.108946340125672,-0.0288906910823721,-0.045578067012994,0.0739715798512254,0.0678470833297084,0.0485373423223437
"NE",-0.0288906910823721,0.165335128940016,-0.071321945640065,-0.174430673337534,-0.109927286539816,0.156332075343285
"OK",-0.045578067012994,-0.071321945640065,0.254277210897655,-0.101248830481006,-0.142158106372494,-0.125432388125285
"TX1",0.0739715798512254,-0.174430673337534,-0.101248830481006,0.323456548456508,0.265690241247252,-0.120739178223846
"TX2",0.0678470833297084,-0.109927286539816,-0.142158106372494,0.265690241247252,0.233889479637959,-0.0551561175107358
"TX3",0.0485373423223437,0.156332075343285,-0.125432388125285,-0.120739178223846,-0.0551561175107358,0.204476800174986
