"","MI","NE","OK","TX1","TX2","TX3"
"MI",0.0281880413517806,0.0552417158135314,0.0325621574660921,-0.00570652346484671,-0.083820447208516,-0.127369943987469
"NE",0.0552417158135314,0.108260347994352,0.0638139211791561,-0.0111834002084149,-0.164267721416673,-0.249614159463289
"OK",0.0325621574660921,0.0638139211791561,0.0376150327585496,-0.00659204069297814,-0.0968273945259254,-0.147134741318424
"TX1",-0.00570652346484671,-0.0111834002084149,-0.00659204069297814,0.00115525621835336,0.0169690168557641,0.0257853876759262
"TX2",-0.083820447208516,-0.164267721416673,-0.0968273945259254,0.0169690168557641,0.249249931293711,0.378749468000154
"TX3",-0.127369943987469,-0.249614159463289,-0.147134741318424,0.0257853876759262,0.378749468000154,0.575531390383253
