"","MI","NE","OK","TX1","TX2","TX3"
"MI",0.130983878749286,0.034866222809058,0.0149919021946005,-0.330021226060313,0.051328276421264,0.0289497844890969
"NE",0.034866222809058,0.0092809397963984,0.00399065142397453,-0.0878474031263185,0.0136629266074353,0.00770606005799444
"OK",0.0149919021946005,0.00399065142397453,0.00171591445877604,-0.0377729380934623,0.00587483366100275,0.00331347904612016
"TX1",-0.330021226060313,-0.0878474031263185,-0.0377729380934623,0.831506981548643,-0.129324470139807,-0.0729406050767576
"TX2",0.051328276421264,0.0136629266074353,0.00587483366100275,-0.129324470139807,0.0201138642826459,0.0113444689131294
"TX3",0.0289497844890969,0.00770606005799444,0.00331347904612016,-0.0729406050767576,0.0113444689131294,0.00639842116425126
