"","MI","NE","OK","TX1","TX2","TX3"
"MI",0.999931804547672,0.0215382614979227,0.562598494247895,-0.0712849763480378,0.281387639455889,0.348785249535144
"NE",0.0215382614979227,0.999931804547672,0.273584228318737,-0.362504556891133,-0.00140000350974019,0.00438456931071931
"OK",0.562598494247895,0.273584228318737,0.981303113169917,0.334579073485619,0.552975588610525,0.328110136974804
"TX1",-0.0712849763480378,-0.362504556891133,0.334579073485619,0.999931804547672,0.587310792586115,0.379259276130429
"TX2",0.281387639455889,-0.00140000350974019,0.552975588610525,0.587310792586115,0.999931804547672,0.395426700887
"TX3",0.348785249535144,0.00438456931071931,0.328110136974804,0.379259276130429,0.395426700887,0.947428706792843
