"","MI","NE","OK","TX1","TX2","TX3"
"MI",0.999931804547672,0.0451845941053374,0.511498118726637,-0.0552037585093184,0.26684743497207,0.366864073137479
"NE",0.0451845941053374,0.999931804547672,0.245640739470886,-0.169171616841403,-0.0952503832095619,-0.056420180757453
"OK",0.511498118726637,0.245640739470886,0.8991622970982,0.292903505285383,0.558045604839416,0.337898157833282
"TX1",-0.0552037585093184,-0.169171616841403,0.292903505285383,0.999931804547672,0.481926060848725,0.446829344297295
"TX2",0.26684743497207,-0.0952503832095619,0.558045604839416,0.481926060848725,0.999931804547672,0.245021176478392
"TX3",0.366864073137479,-0.056420180757453,0.337898157833282,0.446829344297295,0.245021176478392,0.909940167695598
