"","MI","NE","OK","TX1","TX2","TX3"
"MI",0.585129015196065,-0.133274309086785,-0.0773755965411399,-0.00545803171029374,0.0612549979986909,0.16904376950163
"NE",-0.133274309086785,0.559973295590216,0.208826789095084,0.0828618682623017,-0.00590378193741908,0.263076490375437
"OK",-0.0773755965411399,0.208826789095084,0.659122643600473,0.463394345779251,0.0294430986308345,-0.148707068701219
"TX1",-0.00545803171029374,0.0828618682623017,0.463394345779251,0.999931804547672,0.142099609462917,0.100053410941507
"TX2",0.0612549979986909,-0.00590378193741908,0.0294430986308345,0.142099609462917,0.870282076286691,-0.083057165490488
"TX3",0.16904376950163,0.263076490375437,-0.148707068701219,0.100053410941507,-0.083057165490488,0.611474102649347
