"","MI","NE","OK","TX1","TX2","TX3"
"MI",0.870012971533166,-0.121455256045528,0.211239639568613,-0.14873318892968,0.114607528326711,-0.143163824071775
"NE",-0.121455256045528,0.999931804547672,0.314188573992791,-0.0909619649277696,-0.0248999209465718,0.310825394223949
"OK",0.211239639568613,0.314188573992791,0.836456844317455,0.469656116609164,0.0779434037614521,-0.00368124382875143
"TX1",-0.14873318892968,-0.0909619649277696,0.469656116609164,0.999931804547672,0.334333413778419,0.227802489026126
"TX2",0.114607528326711,-0.0248999209465718,0.0779434037614521,0.334333413778419,0.994246767850997,0.0593713449410541
"TX3",-0.143163824071775,0.310825394223949,-0.00368124382875143,0.227802489026126,0.0593713449410541,0.63129007894966
