"","MI","NE","OK","TX1","TX2","TX3"
"MI",0.999931804547672,0.102514843585854,0.517679125488915,-0.239275002053743,0.198095274343721,0.154813891502921
"NE",0.102514843585854,0.999931804547672,0.0843580179196548,0.203157245299749,0.0790313890110093,-0.0503251620930094
"OK",0.517679125488915,0.0843580179196548,0.910915469928153,0.479501612041308,0.55800305252837,0.157895743124885
"TX1",-0.239275002053743,0.203157245299749,0.479501612041308,0.999931804547672,0.637864151806921,0.319343432607086
"TX2",0.198095274343721,0.0790313890110093,0.55800305252837,0.637864151806921,0.999931804547672,0.307013119251734
"TX3",0.154813891502921,-0.0503251620930094,0.157895743124885,0.319343432607086,0.307013119251734,0.848284002676564
