"","MI","NE","OK","TX1","TX2","TX3"
"MI",0.818456788757398,0.106144969730614,0.403167088307893,-0.107658110863421,0.0937159178010634,-0.147575318424146
"NE",0.106144969730614,1.0046762178038,0.334911619754783,-0.406661990906697,-0.0299849675761986,0.266575920882253
"OK",0.403167088307893,0.334911619754783,0.917167903947675,0.395526575453752,0.31879950126023,-0.109611657574704
"TX1",-0.107658110863421,-0.406661990906697,0.395526575453752,1.00548459227036,0.431168034289568,0.224315181863943
"TX2",0.0937159178010634,-0.0299849675761986,0.31879950126023,0.431168034289568,0.999931804678294,0.135633456465739
"TX3",-0.147575318424146,0.266575920882253,-0.109611657574704,0.224315181863943,0.135633456465739,0.650383859190988
