"","MI","NE","OK","TX1","TX2","TX3"
"MI",0.539309645075956,0.143630090359815,-0.316423540136023,0.0304244306319909,-0.0532315453625144,-0.00868417522854396
"NE",0.143630090359815,0.487853028400996,-0.0250389670208861,-0.266531580705935,-0.0529019176174964,0.0464409753728001
"OK",-0.316423540136023,-0.0250389670208861,0.556917433941468,0.0777434395637115,-0.0475053179116821,-0.224518308788716
"TX1",0.0304244306319909,-0.266531580705935,0.0777434395637115,0.299165871015412,0.134798075889605,-0.180927585296906
"TX2",-0.0532315453625144,-0.0529019176174964,-0.0475053179116821,0.134798075889605,0.265667238929589,-0.0674192734308655
"TX3",-0.00868417522854396,0.0464409753728001,-0.224518308788716,-0.180927585296906,-0.0674192734308655,0.210416573033958
