"","MI","NE","OK","TX1","TX2","TX3"
"MI",0.823613306505683,0.122453157494743,0.40066093008519,-0.141376763399656,0.0954204594781895,-0.0823319624033787
"NE",0.122453157494743,0.999931804547672,0.379446221195212,-0.386419323078574,-0.0262042123765319,0.249938219863601
"OK",0.40066093008519,0.379446221195212,0.999931804547672,0.337766084993351,0.325049629081747,-0.0850687922723229
"TX1",-0.141376763399656,-0.386419323078574,0.337766084993351,0.999931804547672,0.472927759342269,0.161116130795777
"TX2",0.0954204594781895,-0.0262042123765319,0.325049629081747,0.472927759342269,0.979750470061127,0.186402521179762
"TX3",-0.0823319624033787,0.249938219863601,-0.0850687922723229,0.161116130795777,0.186402521179762,0.65332643602178
